customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_totalcharges_ratio
0004-TLHLJ,4,1,0,1,73.9,280.85,1,0.014242478191205268
1767-TGTKO,8,1,0,1,45.45,411.75,0,0.019429265330904676
8439-LTUGF,10,1,0,2,20.0,198.6,0,0.050352467270896276
8805-JNRAZ,2,1,0,0,49.2,103.7,0,0.019286403085824494
5089-IFSDP,58,1,2,3,109.45,6144.55,1,0.009439259180900147
6418-HNFED,51,1,2,2,83.25,4089.45,0,0.01247111469757547
0206-OYVOC,46,1,2,0,19.25,864.2,0,0.05322841934737329
7291-CDTMJ,1,1,0,3,19.65,19.65,0,0.050890585241730284
7128-GGCNO,46,1,0,3,72.8,3249.4,0,0.014156459654089985
0237-YFUTL,50,1,0,3,109.65,5405.8,0,0.009249324799289652
7691-KGKGP,53,1,0,2,65.0,3363.8,0,0.015755990249123015
6710-HSJRD,61,1,0,1,114.1,7132.15,0,0.008552820678196618
3675-EQOZA,5,1,0,3,20.65,93.55,0,0.05344735435595938
0840-DCNZE,47,1,1,3,86.95,4138.9,0,0.011355674212955134
1732-FEKLD,54,1,1,3,94.75,5121.75,0,0.010543271342802753
9862-KJTYK,19,0,0,2,25.35,566.1,0,0.03356297473944533
0479-HMSWA,26,1,2,1,105.45,2715.3,0,0.009575369204139506
5854-KSRBJ,70,1,2,0,25.4,1782.05,0,0.03928060379899554
0365-BZUWY,17,1,0,1,102.55,1742.5,0,0.00975609756097561
4817-VYYWS,30,1,0,1,100.2,2983.8,1,0.010054293183189221
5701-SVCWR,1,1,0,0,24.0,24.0,0,0.041666666666666664
3129-AAQOU,19,1,2,0,25.6,485.9,0,0.0391026960279893
4922-CVPDX,26,1,2,2,73.5,1905.7,0,0.013643280684263
1396-QWFBJ,21,1,0,3,74.05,1565.7,1,0.013412531136232994
1357-BIJKI,50,1,1,1,98.25,4858.7,0,0.010290818531706013
1099-BTKWT,68,0,1,1,54.4,3723.65,0,0.01826165187383347
5299-SJCZT,3,1,0,3,101.55,298.35,1,0.01005530417295123
2018-PZKMU,9,1,0,1,103.1,970.45,0,0.009274048122005255
7340-KEFQE,51,0,2,3,34.2,1782.0,0,0.02861952861952862
4570-QHXHL,9,1,0,1,43.75,405.7,0,0.02218387971407444
2403-BCASL,41,1,1,1,111.95,4534.9,1,0.009040993186178306
7392-YYPYJ,22,1,0,1,100.65,2415.95,0,0.009106148719965231
2898-LSJGD,21,0,1,1,55.95,1157.05,1,0.018149604597899834
2223-GDSHL,71,1,2,3,116.05,8297.5,0,0.008556794215125037
7359-PTSXY,1,1,0,1,45.75,45.75,1,0.02185792349726776
9470-RTWDV,26,1,1,2,82.0,2083.1,0,0.012481397916566656
2176-OSJUV,71,1,2,3,65.15,4681.75,0,0.015165269397127142
9348-YVOMK,4,1,0,2,44.8,176.2,0,0.022701475595913737
8104-OSKWT,12,1,0,1,79.8,1001.2,0,0.011985617259288853
4521-YEEHE,18,1,0,1,88.85,1594.75,0,0.01128703558551497
4090-KPJIP,3,1,0,1,74.95,212.4,0,0.014124293785310734
3786-WOVKF,72,1,1,3,106.85,7677.4,0,0.009378174902961941
4503-BDXBD,11,1,0,1,74.95,815.5,1,0.0134886572654813
6086-ESGRL,1,1,0,2,80.15,80.15,1,0.012476606363069244
2592-HODOV,13,1,1,2,19.3,259.65,0,0.05006739842095129
3886-CERTZ,72,1,1,1,109.25,8109.8,1,0.008878147426570322
7995-ZHHNZ,42,1,1,2,56.1,2386.85,0,0.01759641368330645
3824-RHKVR,17,1,0,2,19.7,340.35,0,0.049948582341707064
5816-SCGFC,7,1,0,0,51.3,419.35,0,0.01669250029808036
5989-AXPUC,68,1,2,0,118.6,7990.05,0,0.008510585040143678
4979-HPRFL,56,1,2,3,24.15,1402.25,0,0.03993581743626315
8590-OHDIW,38,1,1,0,20.3,749.35,0,0.05071061586708481
8015-IHCGW,72,1,2,1,115.5,8425.15,0,0.00854584191379382
2332-TODQS,48,1,1,2,25.05,1171.5,0,0.040973111395646605
9278-VZKCD,52,1,0,1,109.1,5647.95,0,0.009206880372524545
8008-OTEZX,35,1,1,0,19.65,708.8,0,0.04937923250564334
2773-OVBPK,67,1,2,3,111.3,7567.2,0,0.008854001480071889
5999-LCXAO,1,0,0,0,29.9,29.9,0,0.033444816053511704
5206-XZZQI,53,1,0,0,80.6,4348.1,0,0.012189232078379061
4803-LBYPN,34,1,0,0,20.8,635.9,0,0.053467526340619596
5759-RCVCB,3,0,0,2,35.2,108.95,1,0.027535566773749427
6372-RFVNS,1,1,0,1,78.8,78.8,1,0.012690355329949238
2139-FQHLM,19,1,0,0,89.95,1682.4,0,0.011293390394674275
8261-GWDBQ,60,1,2,3,116.05,6925.9,0,0.00866313403312205
1093-YSWCA,11,1,2,2,19.55,223.15,0,0.049294196728657855
8938-UMKPI,47,1,0,1,106.4,5127.95,1,0.009165455981435077
0991-BRRFB,18,1,0,1,49.4,874.8,1,0.0205761316872428
3882-IYOIJ,60,1,2,2,115.25,6758.45,0,0.008877775229527481
8749-TZYEC,72,1,2,2,24.8,1874.3,0,0.038414341354105534
1755-FZQEC,39,1,1,0,19.9,791.15,0,0.049295329583517664
3115-JPJDD,59,1,1,2,81.25,4639.45,0,0.01271702464731811
5600-KTXFM,2,1,0,0,69.95,143.9,0,0.01389854065323141
3871-IKPYH,1,1,0,1,69.1,69.1,1,0.014471780028943561
6319-IEJWJ,20,1,0,1,90.2,1776.55,1,0.011257774900790858
9025-AOMKI,6,1,0,3,93.55,536.4,1,0.011185682326621925
6339-TBELP,71,1,2,2,86.4,6172.0,0,0.011503564484769928
7964-YESJC,24,1,0,0,66.3,1559.45,0,0.015390041360736156
6173-GOLSU,67,1,0,2,94.65,6079.0,0,0.011021549596973186
5275-SQEIZ,1,1,0,0,80.85,80.85,1,0.012368583797155226
7716-YTYHG,48,1,1,0,82.05,4029.95,1,0.011910817752081292
9938-ZREHM,37,1,1,0,72.1,2658.4,0,0.013918146253385494
7950-XWOVN,11,0,0,0,34.7,383.55,0,0.02867944205449094
4390-KYULV,3,1,0,2,20.55,51.15,1,0.05865102639296188
4647-MUZON,18,1,0,2,95.95,1745.5,0,0.01031223145230593
9702-AIUJO,50,1,1,3,44.8,2230.85,0,0.02241298159894211
8849-PRIQJ,67,1,1,1,109.4,7281.6,0,0.009201274445176884
8851-RAGOV,25,1,0,0,71.05,1837.7,0,0.013603961473581106
1304-NECVQ,2,1,0,1,78.55,149.55,1,0.013373453694416582
5396-IZEPB,9,1,0,2,19.7,180.7,0,0.04980630879911456
1729-VLAZJ,10,0,1,0,40.25,411.45,0,0.02430428970713331
8285-ABVLB,70,1,2,2,19.85,1328.35,0,0.05269695486882223
0701-TJSEF,9,1,0,3,68.25,576.95,0,0.015599272033971746
5712-VBOXD,4,1,0,2,20.15,68.45,0,0.058436815193571946
6629-LADHQ,2,1,0,0,50.95,123.05,0,0.016253555465258026
8945-GRKHX,1,1,0,1,78.65,78.65,1,0.012714558169103623
1559-DTODC,19,0,0,3,25.15,468.35,0,0.04056795131845842
4797-MIWUM,7,1,0,3,20.25,174.7,0,0.040068689181453926
6959-UWKHF,1,1,0,1,42.9,42.9,1,0.023310023310023312
8720-RQSBJ,1,1,0,1,44.0,44.0,0,0.022727272727272728
4537-CIBHB,9,1,1,0,20.25,172.35,0,0.05221932114882507
3815-SLMEF,3,0,0,0,34.25,139.35,1,0.021528525296017224
5154-VEKBL,9,0,0,0,58.5,539.85,1,0.01667129758266185
4324-AHJKS,5,1,0,2,55.8,300.4,0,0.016644474034620507
4355-CVPVS,56,1,1,3,88.9,4968.0,0,0.011272141706924315
4495-LHSSK,18,1,0,0,57.65,992.7,0,0.01813236627379873
5655-JSMZM,49,1,0,1,96.2,4718.25,1,0.01038520637948392
5915-ANOEI,70,1,2,0,79.15,5536.5,0,0.012643366747945453
9861-PDSZP,72,1,2,2,108.05,7806.6,0,0.009222965183306432
4505-EXZHB,6,1,0,1,74.4,434.1,1,0.0138217000691085
7225-CBZPL,17,1,0,1,94.8,1563.9,0,0.01087026024681885
6704-UTUKK,29,0,0,1,45.9,1332.4,0,0.021765235664965476
4587-VVTOX,6,1,0,1,105.3,545.2,1,0.011005135730007335
2019-HDCZY,63,1,2,1,102.6,6296.75,0,0.010005161392781991
4652-NNHNY,16,1,0,3,73.85,1284.2,1,0.012459118517364896
8788-DOXSU,59,1,1,3,61.35,3645.5,0,0.016184336853655192
7404-JLKQG,3,1,0,1,57.55,161.45,0,0.01858160421183029
7421-ZLUPA,8,0,0,0,29.25,226.95,0,0.03525005507821106
8972-HJWNV,7,1,0,1,84.55,646.85,1,0.010821674267604544
3274-NSDWE,68,1,2,2,19.6,1441.65,0,0.047168175354628375
2632-IVXVF,68,1,2,2,111.75,7511.3,0,0.009053026772995354
3692-JHONH,52,1,1,1,106.5,5621.85,0,0.009249624234015492
8915-NNTRC,72,1,2,2,107.7,7919.8,0,0.009091138665117807
5914-GXMDA,32,1,1,0,19.3,593.2,0,0.05394470667565745
7463-IFMQU,72,1,2,3,20.05,1423.65,0,0.050574228216204824
2920-RNCEZ,1,1,0,2,69.95,69.95,0,0.014295925661186561
2541-YGPKE,42,1,1,2,63.7,2763.35,0,0.015198943311560244
8515-OCTJS,25,1,2,2,24.75,692.1,1,0.03612194769541974
5382-TEMLV,45,1,0,3,50.9,2298.55,0,0.019577559765939397
3441-CGZJH,43,0,1,2,60.4,2640.55,0,0.016284486186589914
9592-ERDKV,37,1,1,0,79.25,2911.8,0,0.012706916683838176
2860-RANUS,20,1,0,2,85.8,1727.5,1,0.011577424023154847
5261-QSHQM,4,0,0,1,24.45,86.6,1,0.046189376443418015
4778-IZARL,63,1,2,2,110.1,6705.7,0,0.009394992319966596
0432-CAJZV,3,1,0,0,90.7,237.65,0,0.012623606143488323
7008-LZVOZ,66,1,2,2,25.3,1672.35,0,0.039465422907884115
8868-WOZGU,28,1,0,1,105.7,2979.5,1,0.009397549924483974
1200-TUZHR,8,1,0,1,85.2,695.75,0,0.011498383039885016
9365-CSLBQ,71,1,2,0,24.35,1654.6,0,0.042910673274507434
1334-FJSVR,1,0,0,1,24.25,24.25,1,0.041237113402061855
5884-FBCTL,72,1,2,3,25.1,1857.85,0,0.03875447425787873
7130-CTCUS,16,1,0,3,54.55,825.1,0,0.019391588898315354
6242-FEGFD,66,1,2,0,96.6,6424.25,0,0.010273572790598125
7625-XCQRH,11,1,0,1,76.5,837.95,1,0.01312727489707023
6194-HBGQN,51,1,1,2,81.15,4126.2,0,0.01236004071542824
7634-WSWDB,8,0,0,1,38.5,330.8,0,0.02418379685610641
6986-IXNDM,14,1,0,1,92.9,1337.45,0,0.010467681034805039
1731-TVIUK,4,1,0,1,93.5,362.2,1,0.011043622308117063
2987-BJXIK,70,1,2,0,84.7,5991.05,0,0.0116840954423682
9769-TSBZE,70,1,2,1,66.0,4891.5,0,0.014310538689563529
0406-BPDVR,54,1,1,2,101.5,5373.1,1,0.010050064208743555
0618-XWMSS,28,1,0,3,74.9,2068.55,1,0.013536051823741267
1395-WSWXR,24,1,2,0,20.75,487.05,0,0.04927625500461965
6023-GSSXW,69,1,2,2,61.45,4131.2,0,0.01670216886134779
6752-APNJL,42,1,0,0,54.5,2301.15,0,0.018251743693370705
5276-KQWHG,2,1,0,1,69.6,131.65,1,0.015191796429927839
0420-HLGXF,39,1,0,1,99.75,4036.0,0,0.009663032705649157
7446-KQISO,45,1,2,3,109.75,4900.65,0,0.009182455388570904
9823-EALYC,72,1,2,3,80.85,5727.45,0,0.012571039467825996
0582-AVCLN,38,1,2,0,20.3,743.05,0,0.051140569275284306
5803-NQJZO,72,1,2,3,67.8,4804.65,0,0.014985482813524399
2565-JSLRY,1,1,0,0,24.05,24.05,1,0.041580041580041575
2607-DHDAK,72,1,2,2,19.8,1414.65,0,0.050895981338140175
1073-XXCZD,55,1,2,3,25.7,1443.65,0,0.038097876909223144
0743-HRVFF,51,0,1,1,56.15,2898.95,0,0.01759257662257024
4006-HKYHO,63,1,2,3,86.7,5309.5,0,0.011865524060646011
3727-JEZTU,1,1,0,0,20.4,20.4,0,0.04901960784313726
8143-ETQTI,23,1,2,0,19.65,451.55,0,0.050935666039198316
6689-KXGBO,1,1,0,1,50.55,50.55,1,0.019782393669634028
9667-TKTVZ,2,1,0,0,54.35,117.05,0,0.01708671507902606
3657-COGMW,52,1,0,2,108.1,5839.3,0,0.008905176990392684
8570-KLJYJ,36,1,1,0,54.45,1893.5,0,0.019012410879324003
7754-IXRMC,1,1,0,0,45.35,45.35,0,0.022050716648291068
9473-CBZOP,28,1,1,0,59.0,1654.45,0,0.01692405331076793
2969-WGHQO,7,1,1,1,69.45,477.05,0,0.014673514306676448
6615-NGGZJ,14,1,0,1,100.55,1415.55,1,0.009890148705450179
4334-HOWRP,72,0,2,2,64.95,4546.0,0,0.01583809942806863
4255-DDUOU,1,1,0,0,20.5,20.5,1,0.04878048780487805
5863-OOKCL,10,1,0,0,18.85,163.2,0,0.06127450980392157
1686-STUHN,42,1,1,3,19.8,849.9,0,0.049417578538651606
1329-VHWNP,7,0,0,3,25.05,189.95,0,0.03685180310608055
2984-MIIZL,4,1,0,3,74.8,321.9,1,0.012426219322771048
0266-GMEAO,72,1,2,2,114.3,8058.55,0,0.008934609824348053
5590-YRFJT,20,0,0,1,24.45,482.8,1,0.041425020712510356
5574-NXZIU,63,1,2,2,109.2,7049.75,0,0.008936487109471968
0019-GFNTW,56,0,2,3,45.05,2560.1,0,0.0218741455411898
4256-ZWTZI,5,1,0,0,51.0,286.8,0,0.017433751743375175
8309-PPCED,72,1,2,3,110.45,7982.5,0,0.009019730660820544
4098-NAUKP,68,1,0,1,84.65,5683.6,0,0.011964248011823492
5196-WPYOW,67,1,1,0,60.05,3994.05,0,0.016774952742204027
4608-LCIMN,8,1,0,3,44.65,369.15,0,0.0216714072870107
1485-YDHMM,52,1,0,3,93.25,4631.7,0,0.01122697929485934
4054-CUMIA,18,1,0,0,20.25,401.95,0,0.04478168926483394
0603-TPMIB,59,1,2,0,25.45,1534.05,0,0.03846028486685571
2525-GVKQU,60,1,2,0,20.6,1093.0,0,0.05489478499542543
8161-QYMTT,7,1,0,1,94.1,701.3,0,0.009981462997290746
9581-GVBXT,59,0,1,0,34.8,1980.3,0,0.02979346563651972
5862-BRIXZ,46,0,2,3,60.75,2893.4,0,0.01589825119236884
5404-GGUKR,5,1,0,1,51.35,262.3,0,0.019062142584826535
3308-JSGML,59,0,2,2,64.05,3886.85,0,0.015179386907135599
2126-GSEGL,70,1,2,3,84.8,5917.55,0,0.011829219862950038
3677-TNKIO,14,1,0,2,71.0,914.0,1,0.015317286652078774
0440-QEXBZ,44,1,0,0,50.15,2139.1,0,0.020569398345098407
2434-EEVDB,64,1,2,2,94.6,5948.7,0,0.010758653151108646
6762-QVYJO,58,0,2,0,59.75,3624.35,0,0.016002869480044698
6199-IWKGC,46,1,1,1,100.25,4753.85,0,0.009676367575754389
2675-DHUTR,58,1,0,1,98.9,5780.7,0,0.01003338696005674
8152-VETUR,72,1,2,2,97.7,6869.7,0,0.010480807022140706
9667-EQRXU,30,0,0,1,40.3,1172.95,1,0.025576537789334584
7446-YPODE,11,1,0,3,60.25,662.95,0,0.016592503205369938
9522-BNTHX,34,0,0,1,56.25,1765.95,0,0.019253093235935333
4676-WLUHT,54,0,2,3,46.2,2431.95,0,0.0222044038734349
3329-WDIOK,3,0,0,1,50.6,155.35,1,0.01931123270035404
7980-MHFLQ,72,1,2,0,24.9,1859.2,0,0.0387263339070568
2873-ZLIWT,40,1,0,1,84.85,3303.05,1,0.012110019527406488
3415-TAILE,2,1,0,0,65.7,134.35,1,0.0148864905098623
0757-WCUUZ,54,1,2,2,63.35,3409.1,0,0.01583995776011264
1629-DQQVB,14,1,0,3,50.1,709.5,0,0.019732205778717406
1915-IOFGU,1,1,0,1,70.5,70.5,1,0.014184397163120567
3045-XETSH,10,1,0,1,94.85,953.45,1,0.010488226965231526
0374-AACSZ,1,1,0,1,50.15,50.15,0,0.019940179461615155
7239-HZZCX,1,1,0,0,19.75,19.75,1,0.05063291139240506
4872-VXRIL,56,1,1,3,64.65,3665.55,0,0.015277379929342118
9140-CZQZZ,68,1,2,3,79.6,5515.8,0,0.01232822074767033
3423-HHXAO,14,1,1,0,19.5,272.0,0,0.051470588235294115
9938-TKDGL,68,1,2,1,99.55,6668.0,0,0.010197960407918417
0531-ZZJWQ,55,1,0,1,74.0,4052.4,0,0.013572204125950053
6537-QLGEX,16,0,0,1,38.9,664.4,0,0.024081878386514148
2688-BHGOG,9,1,0,1,79.55,718.55,0,0.012525224410270685
7683-CBDKJ,14,1,0,1,65.45,937.6,1,0.014931740614334471
0946-CLJTI,58,1,0,1,98.7,5812.6,1,0.009978322953583594
3160-TYXLT,53,0,0,3,46.3,2546.85,0,0.020810020221057386
1325-USMEC,70,1,2,2,99.35,6944.5,0,0.010079919360645114
0916-QOFDP,14,1,0,1,95.8,1346.3,0,0.010398870979722202
0628-CNQRM,22,1,1,3,67.5,1544.05,1,0.014248243256371232
5606-AMZBO,10,1,0,2,78.15,765.15,0,0.013069332810560021
6199-IPCAO,29,1,2,0,26.1,692.55,0,0.041874232907371314
7665-TOALD,1,1,0,1,69.6,69.6,1,0.014367816091954025
0112-QWPNC,49,1,1,1,84.35,4059.35,1,0.012070898050180448
0324-BRPCJ,68,1,0,1,100.2,6851.65,1,0.009924616698167596
2777-PHDEI,1,1,0,1,78.05,78.05,1,0.012812299807815503
5640-CAXOA,30,0,1,2,40.35,1187.05,0,0.025272734931131798
2235-EZAIK,72,1,2,2,79.2,5401.9,0,0.013328643625391066
3847-BAERP,10,1,0,0,20.9,247.0,0,0.04048582995951417
1196-AMORA,7,1,0,1,73.6,520.0,1,0.013461538461538462
4282-YMKNA,9,1,0,1,74.75,706.6,1,0.01273705066515709
1453-RZFON,1,1,0,0,49.9,49.9,0,0.02004008016032064
8263-OKETD,20,1,0,2,68.9,1370.35,0,0.014594811544495932
0670-KDOMA,1,1,0,0,20.25,20.25,0,0.04938271604938271
2476-YGEFM,29,1,0,2,76.0,2215.25,0,0.01309107324229771
8687-BAFGU,1,1,0,1,74.0,74.0,0,0.013513513513513514
0641-EVBOJ,3,1,0,0,82.3,214.4,0,0.013992537313432836
0829-XXPLX,20,1,0,3,89.4,1871.15,0,0.010688613953985517
9974-JFBHQ,64,1,0,2,99.15,6171.2,0,0.010370754472387866
5356-RHIPP,1,1,0,0,20.2,20.2,1,0.04950495049504951
6624-JDRDS,6,0,0,3,29.45,161.45,0,0.03716320842366058
0608-JDVEC,50,1,2,1,19.8,1013.2,0,0.0493485984998026
9780-FKVVF,6,1,0,3,59.15,336.7,0,0.01782001782001782
1919-RTPQD,7,1,0,1,44.75,333.65,0,0.020980068934512215
5214-NLTIT,72,1,2,2,90.8,6511.8,0,0.011056850640375933
3345-PBBFH,8,1,0,3,49.55,393.45,0,0.020332952090481637
5055-BRMNE,67,1,2,2,106.7,7009.5,0,0.009558456380626293
9189-JWSHV,24,1,0,1,93.55,2264.05,1,0.010600472604403612
2190-PHBHR,72,1,2,2,94.45,6921.7,0,0.010402068855916899
2650-GYRYL,33,1,1,3,19.45,600.25,0,0.054977092877967516
0746-JTRFU,2,0,0,1,25.05,56.35,1,0.0354924578527063
5208-FVQKB,70,1,2,0,67.95,4664.15,0,0.01500809365050438
7184-LRUUR,22,1,1,3,65.25,1441.8,0,0.015258704397281176
6627-CFOSN,59,1,0,3,99.45,5623.7,0,0.010491313548019987
3982-JGSFD,36,1,1,2,20.35,695.85,0,0.05173528777753826
1574-DYCWE,51,1,2,0,19.95,1028.75,0,0.04957472660996355
7247-XOZPB,53,1,1,3,77.4,4155.95,0,0.012752800202119852
2466-FCCPT,20,1,1,3,19.7,395.6,0,0.05055611729019211
6211-WWLTF,63,1,2,2,99.7,6330.4,0,0.00995197775811955
4826-TZEVA,40,1,0,2,74.8,2971.7,0,0.013460308914089579
6016-NXBNJ,35,1,1,0,19.15,638.0,0,0.054858934169279
9138-EFSMO,26,1,1,3,78.95,2034.25,0,0.012781123264102249
0576-WNXXC,27,1,0,1,95.55,2510.2,1,0.01075611505059358
4632-XJMEX,53,1,1,2,62.85,3419.5,0,0.015499342009065652
8910-LEDAG,34,1,0,2,71.55,2427.35,0,0.014007044719550128
3452-GWUIN,19,1,0,1,94.95,1760.25,0,0.010793921317994603
2716-GFZOR,43,1,0,2,86.1,3551.65,0,0.012107048836456295
3724-UCSHY,6,1,0,0,19.55,122.9,0,0.04882017900732302
8626-XHBIE,56,1,2,0,24.8,1424.2,0,0.03932032017975003
4628-CTTLA,57,0,0,1,39.3,2111.45,1,0.026995666485116865
3192-LNKRK,34,1,0,0,84.05,2909.95,0,0.01168404955411605
4439-YRNVD,10,0,0,1,36.25,374.0,0,0.026737967914438502
2876-VBBBL,1,1,0,0,20.25,20.25,1,0.04938271604938271
6834-NXDCA,13,0,0,1,23.9,300.8,1,0.043218085106382975
2208-UGTGR,56,1,0,1,98.6,5581.05,0,0.010033954184248484
3005-TYFRD,55,1,0,2,103.65,5676.65,0,0.009688812944254095
8670-MEFCP,36,1,2,2,92.9,3379.25,0,0.010653251461123031
3079-BCHLN,47,1,1,3,19.9,942.95,0,0.049843576011453415
7777-UNYHB,12,1,0,2,20.1,232.4,0,0.05163511187607573
5597-GLBUC,1,1,0,1,85.45,85.45,1,0.011702750146284377
7278-CKDNC,24,1,0,1,80.5,2088.45,0,0.011491776197658551
2748-MYRVK,63,1,1,3,99.9,6137.0,1,0.01026560208570963
8450-UYIBU,35,0,0,1,39.85,1434.6,0,0.02439704447232678
2969-VAPYH,67,1,1,2,60.5,3870.0,0,0.01731266149870801
4822-YCXMX,25,1,0,1,84.8,2043.45,1,0.012234211749736964
7181-OQCUT,21,1,0,0,103.85,2215.0,0,0.009480812641083521
8474-UMLNT,13,1,0,3,67.8,842.25,0,0.01543484713564856
9821-POOTN,35,1,0,1,75.2,2576.2,1,0.013585901715705303
3836-FZSDJ,71,1,2,3,24.85,1901.0,0,0.03734876380852183
9142-XMYJH,29,1,0,2,19.35,601.6,0,0.04820478723404255
6559-ILWKJ,71,0,2,1,49.35,3515.25,1,0.020197709977953202
0187-QSXOE,7,1,0,1,89.0,605.45,0,0.011561648360723428
7733-UDMTP,57,0,0,1,55.0,3094.05,0,0.01842245600426625
2649-HWLYB,65,1,2,3,76.15,4929.55,0,0.013185787749388889
5214-CHIWJ,27,1,1,0,20.3,595.05,0,0.04537433829089993
4229-CZMLL,6,1,0,1,74.9,469.8,1,0.012771392081736908
6904-JLBGY,72,1,2,2,117.35,8436.25,0,0.008534597718180471
2465-BLLEU,1,1,0,0,19.75,19.75,0,0.05063291139240506
1685-VAYJF,11,1,0,2,45.2,492.0,0,0.022357723577235773
8874-EJNSR,39,1,2,0,25.2,987.95,0,0.03947568196771092
6917-YACBP,59,1,0,1,89.75,5496.9,0,0.010733322418090196
5049-MUBWG,26,1,1,3,75.0,1908.35,0,0.013624335158644904
4223-WOZCM,2,1,0,0,49.95,107.1,0,0.018674136321195144
0769-MURVM,72,0,2,3,65.7,4575.35,0,0.015736501032707878
9253-VIFJQ,65,1,1,2,67.05,4309.55,0,0.01508278126486524
7030-FZTFM,72,1,2,2,110.9,7922.75,0,0.009087753620901834
9741-YLNTD,6,1,0,3,87.95,522.35,0,0.011486551163013305
5917-RYRMG,32,1,1,2,19.8,587.7,0,0.054449549089671596
5120-ZBLAI,50,1,1,3,75.7,3876.2,0,0.012899231205820134
1194-BHJYC,61,0,2,0,62.15,3778.85,0,0.016142477208674597
3663-MITLP,15,1,0,1,101.25,1457.25,1,0.010293360782295419
0906-QVPMS,72,1,2,3,115.15,8349.45,0,0.00862332249429603
9025-ZRPVR,9,1,0,0,18.95,185.6,1,0.04849137931034483
1905-OEILC,1,1,0,0,19.5,19.5,0,0.05128205128205128
7858-GTZSP,12,1,0,1,86.55,1066.9,0,0.011247539600712344
3285-UCQVC,37,0,0,2,28.6,973.55,1,0.03800523855990961
6248-BSHKG,61,1,1,0,20.4,1226.45,0,0.04973704594561539
4685-TFLLS,18,1,1,3,19.8,342.3,0,0.05258545135845749
3470-BTGQO,21,1,0,0,45.65,985.05,0,0.02131871478605147
1209-VFFOC,68,0,2,0,56.4,3948.45,0,0.017221947852954958
8224-DWCKX,12,1,0,2,73.3,828.05,0,0.014491878509751827
5482-PLVPE,2,0,0,1,24.35,41.85,1,0.04778972520908004
4553-DVPZG,62,1,0,1,101.35,6164.7,0,0.01005726150502052
4902-OHLSK,29,1,0,1,98.65,2862.75,1,0.010130119640206096
6917-IAYHD,1,0,0,0,33.6,33.6,0,0.02976190476190476
0495-ZBNGW,5,1,0,3,79.9,343.95,1,0.01453699665649077
8620-RJPZN,1,1,0,1,20.7,20.7,0,0.04830917874396135
7572-KPVKK,62,1,2,1,104.05,6590.5,0,0.00940748046430468
2642-MAWLJ,36,1,2,3,20.25,717.95,0,0.050142767602200704
2357-COQEK,28,1,0,1,103.3,2890.65,1,0.00968640271219276
7103-ZGVNT,69,1,1,2,73.7,4885.85,0,0.014122414728245852
3737-GCSPV,11,1,0,2,96.2,1222.05,1,0.009001268360541713
2027-WKXMW,63,1,0,1,108.75,6871.7,0,0.009168037021406639
7137-NAXML,23,1,1,3,20.15,405.6,0,0.05670611439842209
2428-ZMCTB,10,1,0,2,19.75,208.25,0,0.04801920768307323
2961-VNFKL,71,1,2,2,25.95,1801.9,0,0.03940285254453632
1768-HNVGJ,45,1,0,1,70.05,3062.45,0,0.014694117454978858
6963-KQYQB,70,1,2,0,24.05,1764.75,0,0.03966567502479105
5934-RMPOV,22,1,0,1,84.75,1816.75,0,0.012109536259804597
1207-BLKSA,52,1,2,0,23.05,1255.1,0,0.04143096167636045
4088-YLDSU,55,1,1,1,104.15,5743.05,1,0.009576792819146621
8316-BBQAY,65,0,2,2,59.95,3921.1,0,0.016576980949223434
1166-PQLGG,72,1,2,3,19.55,1463.45,0,0.04919881102873347
3146-JTQHR,10,1,1,3,19.6,189.45,0,0.052784375824755876
4291-YZODP,7,1,1,0,20.05,96.8,0,0.07231404958677687
4395-PZMSN,5,1,0,1,85.55,408.5,0,0.012239902080783354
6427-FEFIG,24,1,2,2,78.6,1846.65,0,0.012996507188693038
0017-IUDMW,72,1,2,2,116.8,8456.75,0,0.008513909007597482
8706-HRADD,21,0,0,0,43.55,1011.5,0,0.020761245674740483
9955-QOPOY,69,0,1,2,60.8,4263.4,0,0.01618426607871652
4385-ZKVNW,44,1,0,3,54.9,2549.1,0,0.017260994076340668
5446-DKWYW,61,1,1,1,65.2,3965.05,0,0.015384421381823684
2034-CGRHZ,24,1,0,2,102.95,2496.7,1,0.009612688749148878
5797-APWZC,1,1,0,1,90.6,90.6,1,0.011037527593818985
3683-QKIUE,6,1,0,3,50.8,288.05,1,0.020829717063009894
4228-ZGYUW,4,1,0,1,90.05,368.1,1,0.010866612333604997
9031-ZVQPT,72,1,2,1,108.2,7840.6,0,0.009182970691018545
2990-IAJSV,72,1,2,3,92.0,6632.75,0,0.010855225962082092
8107-KNCIM,14,1,0,1,75.1,1013.35,0,0.013815562244042038
9027-YFHQJ,7,1,0,3,25.05,152.95,0,0.045766590389016024
5176-LDKUH,48,1,1,1,75.15,3772.65,0,0.012723152160947875
4644-OBGFZ,55,1,1,0,19.5,1026.35,0,0.05358795732449945
7926-IJOOU,1,1,0,2,19.3,19.3,0,0.05181347150259067
6480-YAGIY,45,1,1,2,112.2,5031.85,0,0.008943032880550891
4029-HPFVY,3,1,0,0,70.3,220.4,0,0.013611615245009074
7602-DBTOU,71,1,2,0,19.6,1416.5,0,0.050123543946346626
